date,year_month,month_day,weekday,weather,highest_temp,lowest_temp,average_temp,temp_difference,wind_direction,power,direction,air_quality,air_measure,air_degree,year
2021-04-27,2021-04,04-27,周二,小雨,20,17,18.5,3,北风微风,微风,北风,33 优,33,优,2021
2021-04-28,2021-04,04-28,周三,阴~多云,22,16,19.0,6,西北风2级,2级,西北风,55 良,55,良,2021
2021-04-29,2021-04,04-29,周四,多云~晴,19,17,18.0,2,西南风3级,3级,西南风,59 良,59,良,2021
2021-04-30,2021-04,04-30,周五,晴,31,20,25.5,11,西南风3级,3级,西南风,67 良,67,良,2021
2021-05-01,2021-05,05-01,周六,晴,30,20,25.0,10,东北风2级,2级,东北风,66 良,66,良,2021
2021-05-02,2021-05,05-02,周日,阴~多云,30,21,25.5,9,东北风2级,2级,东北风,80 良,80,良,2021
2021-05-03,2021-05,05-03,周一,小雨~大雨,30,21,25.5,9,南风3级,3级,南风,57 良,57,良,2021
2021-05-04,2021-05,05-04,周二,小雨~多云,25,18,21.5,7,西北风3级,3级,西北风,30 优,30,优,2021
2021-05-05,2021-05,05-05,周三,多云,27,19,23.0,8,东北风2级,2级,东北风,73 良,73,良,2021
2021-05-06,2021-05,05-06,周四,阴~雷阵雨,23,19,21.0,4,东北风1级,1级,东北风,82 良,82,良,2021
2021-05-07,2021-05,05-07,周五,多云~雷阵雨,28,21,24.5,7,东北风微风,微风,东北风,68 良,68,良,2021
2021-05-08,2021-05,05-08,周六,阴~多云,28,20,24.0,8,西南风2级,2级,西南风,67 良,67,良,2021
2021-05-09,2021-05,05-09,周日,阴~多云,31,23,27.0,8,南风2级,2级,南风,52 良,52,良,2021
2021-05-10,2021-05,05-10,周一,阴~暴雨,33,23,28.0,10,西南风2级,2级,西南风,45 优,45,优,2021
2021-05-11,2021-05,05-11,周二,阴,24,22,23.0,2,西南风2级,2级,西南风,27 优,27,优,2021
2021-05-12,2021-05,05-12,周三,阴~雷阵雨,24,21,22.5,3,东北风微风,微风,东北风,33 优,33,优,2021
2021-05-13,2021-05,05-13,周四,暴雨~雷阵雨,25,20,22.5,5,南风2级,2级,南风,44 优,44,优,2021
2021-05-14,2021-05,05-14,周五,阴~多云,33,26,29.5,7,西南风微风,微风,西南风,30 优,30,优,2021
2021-05-15,2021-05,05-15,周六,多云~雷阵雨,35,25,30.0,10,西南风3级,3级,西南风,36 优,36,优,2021
2021-05-16,2021-05,05-16,周日,小雨,24,19,21.5,5,西北风3级,3级,西北风,33 优,33,优,2021
2021-05-17,2021-05,05-17,周一,阴~小雨,23,18,20.5,5,东北风微风,微风,东北风,30 优,30,优,2021
2021-05-18,2021-05,05-18,周二,小雨,21,17,19.0,4,西北风1级,1级,西北风,50 优,50,优,2021
2021-05-19,2021-05,05-19,周三,大雨~小雨,19,18,18.5,1,西北风1级,1级,西北风,41 优,41,优,2021
2021-05-20,2021-05,05-20,周四,阴,22,20,21.0,2,西南风1级,1级,西南风,33 优,33,优,2021
2021-05-21,2021-05,05-21,周五,阴~中雨,23,20,21.5,3,西南风2级,2级,西南风,37 优,37,优,2021
2021-05-22,2021-05,05-22,周六,中雨~暴雨,22,19,20.5,3,东北风2级,2级,东北风,24 优,24,优,2021
2021-05-23,2021-05,05-23,周日,暴雨~雷阵雨,21,20,20.5,1,北风2级,2级,北风,14 优,14,优,2021
2021-05-24,2021-05,05-24,周一,阴~多云,27,21,24.0,6,西北风2级,2级,西北风,43 优,43,优,2021
2021-05-25,2021-05,05-25,周二,阴~雷阵雨,26,21,23.5,5,西南风2级,2级,西南风,60 良,60,良,2021
2021-05-26,2021-05,05-26,周三,阴~中雨,32,21,26.5,11,西南风3级,3级,西南风,51 良,51,良,2021
2021-05-27,2021-05,05-27,周四,多云~阴,28,21,24.5,7,西南风2级,2级,西南风,32 优,32,优,2021
2021-05-28,2021-05,05-28,周五,阴,25,20,22.5,5,西南风2级,2级,西南风,40 优,40,优,2021
2021-05-29,2021-05,05-29,周六,阴~多云,23,19,21.0,4,西南风2级,2级,西南风,30 优,30,优,2021
2021-05-30,2021-05,05-30,周日,多云,27,22,24.5,5,南风1级,1级,南风,43 优,43,优,2021
2021-05-31,2021-05,05-31,周一,多云,30,24,27.0,6,东南风2级,2级,东南风,58 良,58,良,2021
2021-06-01,2021-06,06-01,周二,多云,31,24,27.5,7,东南风1级,1级,东南风,28 优,28,优,2021
2021-06-02,2021-06,06-02,周三,中雨~雷阵雨,29,23,26.0,6,东北风1级,1级,东北风,44 优,44,优,2021
2021-06-03,2021-06,06-03,周四,暴雨~雷阵雨,26,21,23.5,5,西北风3级,3级,西北风,42 优,42,优,2021
2021-06-04,2021-06,06-04,周五,阴~晴,27,19,23.0,8,西北风2级,2级,西北风,38 优,38,优,2021
2021-06-05,2021-06,06-05,周六,晴,30,20,25.0,10,西南风2级,2级,西南风,63 良,63,良,2021
2021-06-06,2021-06,06-06,周日,晴,31,22,26.5,9,东南风2级,2级,东南风,73 良,73,良,2021
2021-06-07,2021-06,06-07,周一,多云~晴,33,23,28.0,10,东南风2级,2级,东南风,62 良,62,良,2021
2021-06-08,2021-06,06-08,周二,多云,34,25,29.5,9,东南风2级,2级,东南风,67 良,67,良,2021
2021-06-09,2021-06,06-09,周三,多云~雷阵雨,33,25,29.0,8,西南风1级,1级,西南风,55 良,55,良,2021
2021-06-10,2021-06,06-10,周四,阴~中雨,28,24,26.0,4,北风2级,2级,北风,41 优,41,优,2021
2021-06-11,2021-06,06-11,周五,小雨~雷阵雨,29,25,27.0,4,东北风1级,1级,东北风,30 优,30,优,2021
2021-06-12,2021-06,06-12,周六,阴~多云,32,26,29.0,6,东风1级,1级,东风,48 优,48,优,2021
2021-06-13,2021-06,06-13,周日,阴~多云,33,27,30.0,6,西南风2级,2级,西南风,29 优,29,优,2021
2021-06-14,2021-06,06-14,周一,阴~多云,34,28,31.0,6,西南风3级,3级,西南风,26 优,26,优,2021
2021-06-15,2021-06,06-15,周二,阴~多云,34,28,31.0,6,西南风3级,3级,西南风,28 优,28,优,2021
2021-06-16,2021-06,06-16,周三,阴~多云,34,28,31.0,6,西南风3级,3级,西南风,50 优,50,优,2021
2021-06-17,2021-06,06-17,周四,多云,35,27,31.0,8,西南风3级,3级,西南风,44 优,44,优,2021
2021-06-18,2021-06,06-18,周五,小雨~中雨,34,26,30.0,8,北风2级,2级,北风,34 优,34,优,2021
2021-06-19,2021-06,06-19,周六,阴~中雨,27,24,25.5,3,东北风2级,2级,东北风,31 优,31,优,2021
2021-06-20,2021-06,06-20,周日,阴~雷阵雨,25,23,24.0,2,东北风2级,2级,东北风,27 优,27,优,2021
2021-06-21,2021-06,06-21,周一,阴,27,23,25.0,4,北风2级,2级,北风,34 优,34,优,2021
2021-06-22,2021-06,06-22,周二,阴~晴,32,24,28.0,8,东北风2级,2级,东北风,44 优,44,优,2021
2021-06-23,2021-06,06-23,周三,阴~多云,31,26,28.5,5,东北风2级,2级,东北风,47 优,47,优,2021
2021-06-24,2021-06,06-24,周四,多云,31,26,28.5,5,东南风2级,2级,东南风,35 优,35,优,2021
2021-06-25,2021-06,06-25,周五,多云,33,27,30.0,6,南风2级,2级,南风,44 优,44,优,2021
2021-06-26,2021-06,06-26,周六,阴~多云,34,27,30.5,7,西南风2级,2级,西南风,40 优,40,优,2021
2021-06-27,2021-06,06-27,周日,阴~暴雨,32,26,29.0,6,西南风2级,2级,西南风,50 优,50,优,2021
2021-06-28,2021-06,06-28,周一,大雨~中雨,31,26,28.5,5,西北风1级,1级,西北风,41 优,41,优,2021
2021-06-29,2021-06,06-29,周二,中雨~大雨,29,25,27.0,4,西南风2级,2级,西南风,27 优,27,优,2021
2021-06-30,2021-06,06-30,周三,暴雨,26,24,25.0,2,西南风2级,2级,西南风,20 优,20,优,2021
2021-07-01,2021-07,07-01,周四,大雨~中雨,27,25,26.0,2,南风2级,2级,南风,36 优,36,优,2021
2021-07-02,2021-07,07-02,周五,阴~雷阵雨,32,27,29.5,5,西南风2级,2级,西南风,35 优,35,优,2021
2021-07-03,2021-07,07-03,周六,中雨~雷阵雨,32,27,29.5,5,西南风2级,2级,西南风,44 优,44,优,2021
2021-07-04,2021-07,07-04,周日,阴~多云,32,27,29.5,5,西南风2级,2级,西南风,46 优,46,优,2021
2021-07-05,2021-07,07-05,周一,阴~晴,35,27,31.0,8,西南风2级,2级,西南风,47 优,47,优,2021
2021-07-06,2021-07,07-06,周二,阴~晴,35,28,31.5,7,西南风2级,2级,西南风,64 良,64,良,2021
2021-07-07,2021-07,07-07,周三,多云~晴,35,28,31.5,7,西南风3级,3级,西南风,63 良,63,良,2021
2021-07-08,2021-07,07-08,周四,多云~晴,35,28,31.5,7,西南风3级,3级,西南风,43 优,43,优,2021
2021-07-09,2021-07,07-09,周五,阴~晴,35,28,31.5,7,西南风2级,2级,西南风,47 优,47,优,2021
2021-07-10,2021-07,07-10,周六,阴~晴,36,29,32.5,7,西南风2级,2级,西南风,54 良,54,良,2021
2021-07-11,2021-07,07-11,周日,阴~晴,36,29,32.5,7,西南风3级,3级,西南风,55 良,55,良,2021
2021-07-12,2021-07,07-12,周一,晴,36,29,32.5,7,西南风3级,3级,西南风,39 优,39,优,2021
2021-07-13,2021-07,07-13,周二,多云~晴,36,29,32.5,7,西南风3级,3级,西南风,41 优,41,优,2021
2021-07-14,2021-07,07-14,周三,晴,37,29,33.0,8,西南风3级,3级,西南风,43 优,43,优,2021
